Waf: Entering directory `/home/user/ns3/ns-allinone-3.29/ns-3.29/build'
[1913/1966] Compiling scratch/lastest.cc
8 36 16.7242
4 1 16.8842
13 36 16.8842
10 36 16.9042
37 36 17.0042
3 1 17.0442
21 1 17.0442
49 39 17.0622
30 2 17.1242
19 36 17.1642
36 39 17.2102
8 39 17.2842
41 36 17.2902
5 39 17.4442
19 39 17.4442
31 1 17.6042
8 30 17.6442
41 30 17.6442
14 30 17.7242
47 30 17.7242
5 30 17.8742
25 36 17.8842
48 36 17.9042
37 39 17.9302
16 36 18.0102
36 30 18.1842
37 36 18.2442
46 36 18.5482
19 30 18.5642
38 39 18.5762
48 30 18.5862
17 30 18.6042
49 30 18.6682
5 39 18.7302
15 39 18.7702
41 39 18.7702
43 36 18.8042
38 1 18.8442
48 2 18.8442
46 30 18.8562
36 1 18.9242
10 2 18.9242
33 39 18.9302
22 36 19.0042
31 15 19.0442
6 36 19.0902
26 1 19.2042
12 15 19.2442
47 36 19.2442
8 39 19.2442
43 39 19.2502
49 36 19.2842
37 30 19.3642
40 30 19.4442
25 30 19.4562
24 39 19.4842
14 36 19.5082
41 36 19.5242
49 39 19.6442
31 1 19.6842
6 30 19.6842
17 36 19.7822
37 36 19.8842
43 36 19.8842
